Customer_ID,Attrition_Flag,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
713948808,Existing Customer,M,3,High School,Single,$60K - $80K,Blue,47,3,2,2,1602.0,962,640.0,0.8340000000000001,97,0.764
710456658,Existing Customer,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,1,2080.0,1799,281.0,0.6509999999999999,82,0.8640000000000001
771531708,Existing Customer,F,2,Unknown,Single,Unknown,Blue,34,6,3,1,7565.0,887,6678.0,0.81,87,0.642
713546883,Existing Customer,M,2,Graduate,Divorced,$60K - $80K,Blue,29,5,2,3,4786.0,1553,3233.0,0.61,76,0.81
711447783,Existing Customer,F,2,Graduate,Single,Less than $40K,Blue,38,4,2,3,2375.0,1353,1022.0,0.804,76,0.617
713746608,Existing Customer,F,2,High School,Married,Unknown,Blue,37,3,2,2,8446.0,908,7538.0,0.604,67,0.763
718020408,Existing Customer,F,1,Graduate,Married,Less than $40K,Blue,36,3,4,3,1977.0,545,1432.0,0.901,72,0.946
719475633,Existing Customer,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908.0,0,13908.0,0.7190000000000001,81,0.976
719654283,Existing Customer,F,2,Graduate,Married,$40K - $60K,Silver,42,3,3,2,19220.0,0,19220.0,0.997,81,0.7609999999999999
720114633,Existing Customer,F,5,High School,Single,Less than $40K,Blue,30,3,3,1,2709.0,1726,983.0,0.698,89,0.78
816315558,Existing Customer,M,1,High School,Single,$60K - $80K,Blue,33,5,4,1,1503.0,879,624.0,0.7759999999999999,77,0.604
712567083,Existing Customer,M,1,High School,Married,$80K - $120K,Blue,36,5,2,2,9186.0,0,9186.0,0.6579999999999999,88,0.76
711302883,Existing Customer,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165.0,1392,773.0,0.7340000000000001,72,0.946
719775408,Existing Customer,F,4,High School,Single,Unknown,Blue,36,4,2,3,1438.3,0,1438.3,0.585,85,0.7
712070208,Existing Customer,F,1,College,Single,Unknown,Blue,50,4,4,1,6673.0,2458,4215.0,0.625,82,0.547
718641483,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,42,3,1,1,2404.0,1109,1295.0,0.639,72,0.636
710690733,Attrited Customer,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666.0,0,1666.0,0.92,38,0.52
718441308,Existing Customer,M,2,Graduate,Single,$60K - $80K,Blue,31,3,1,3,8228.0,1935,6293.0,0.627,68,0.545
772243833,Existing Customer,F,0,Doctorate,Single,Less than $40K,Blue,43,4,1,3,3186.0,968,2218.0,0.696,75,0.63
711992133,Existing Customer,F,1,Uneducated,Married,Less than $40K,Blue,41,4,2,2,2596.0,868,1728.0,0.743,72,0.7140000000000001
779084208,Attrited Customer,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613,1049.0,0.868,31,0.55
715304958,Attrited Customer,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053.0,0,2053.0,0.866,50,0.562
713179083,Existing Customer,F,2,Uneducated,Single,Unknown,Blue,25,3,2,1,3193.0,1533,1660.0,0.936,75,0.7859999999999999
709836258,Existing Customer,F,4,Graduate,Married,Less than $40K,Blue,41,5,1,2,1927.0,1337,590.0,0.667,81,0.653
715950483,Attrited Customer,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821.0,725,2096.0,0.7040000000000001,35,0.296
798281808,Existing Customer,M,4,High School,Married,$60K - $80K,Blue,42,5,4,3,3879.0,1214,2665.0,0.924,79,0.6809999999999999
720414558,Existing Customer,F,2,Unknown,Married,Less than $40K,Blue,36,6,2,1,1971.0,922,1049.0,0.762,84,0.867
713509908,Existing Customer,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755.0,1058,697.0,0.6970000000000001,90,0.8
711919608,Attrited Customer,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720,311.0,0.713,32,0.778
709993158,Existing Customer,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330.0,1584,746.0,0.78,71,0.6509999999999999
767815233,Existing Customer,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0,1438.3,0.7140000000000001,88,0.833
717624708,Attrited Customer,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0,1438.3,0.7340000000000001,49,0.69
720015183,Existing Customer,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048,3082.0,0.7759999999999999,88,0.76
778236858,Existing Customer,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,87,0.706
789095958,Attrited Customer,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603.0,744,6859.0,0.711,42,0.273
713736333,Attrited Customer,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,41,0.519
717836733,Existing Customer,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153.0,1378,3775.0,0.7440000000000001,81,0.723
712619808,Existing Customer,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500.0,1169,1331.0,0.638,87,0.812
712221408,Existing Customer,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654.0,1489,1165.0,0.6679999999999999,82,0.6729999999999999
714213708,Attrited Customer,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,45,0.552
720289533,Existing Customer,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143,739.0,0.638,85,0.889
709469658,Existing Customer,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0,7421.0,0.708,75,0.7859999999999999
772323033,Existing Customer,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556,3050.0,0.6759999999999999,78,0.66
742572558,Existing Customer,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.8320000000000001,82,0.8220000000000001
718848183,Existing Customer,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.7909999999999999,82,0.745
719034183,Existing Customer,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366,189.0,0.7040000000000001,86,0.755
720142308,Attrited Customer,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0,0,2160.0,0.645,56,0.647
771872733,Existing Customer,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.6920000000000001,69,0.865
718816158,Existing Customer,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984,3378.0,0.664,87,0.642
720003558,Existing Customer,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416,418.0,0.868,79,0.927
818993508,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577.0,879,1698.0,0.74,75,0.7440000000000001
715672458,Existing Customer,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264,1457.0,0.7959999999999999,71,0.972
789820308,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925.0,2065,860.0,0.6920000000000001,47,1.474
819688458,Attrited Customer,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545.0,0,1545.0,0.7490000000000001,39,0.444
710785383,Attrited Customer,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212.0,0,2212.0,0.942,55,0.897
712837233,Existing Customer,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001.0,1482,11519.0,0.552,55,0.528
713597658,Attrited Customer,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,57,0.6759999999999999
713953383,Attrited Customer,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317.0,0,2317.0,0.7340000000000001,41,0.519
716891583,Existing Customer,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0,970,897.0,0.828,60,1.0
716510658,Attrited Customer,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353,242.0,0.924,41,0.5770000000000001
708125733,Existing Customer,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.906,77,0.833
716484333,Existing Customer,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696.0,1177,519.0,0.6859999999999999,84,0.826
708519108,Attrited Customer,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.0,1576,1118.0,0.494,57,0.9
719740008,Attrited Customer,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0,940,1851.0,0.813,49,0.441
717087858,Existing Customer,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0,967,1179.0,0.569,74,0.721
711605208,Attrited Customer,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,0.7,47,0.424
714882258,Existing Customer,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,730,708.3,0.921,67,0.914
792300858,Existing Customer,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269.0,1852,2417.0,0.682,75,0.63
766550808,Existing Customer,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195.0,2440,1755.0,0.889,72,0.7140000000000001
718941183,Existing Customer,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832.0,748,1084.0,0.879,87,0.812
708516558,Existing Customer,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0,1782,806.0,0.546,83,0.7659999999999999
709350783,Existing Customer,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0,1856,2991.0,0.61,76,0.81
771230508,Existing Customer,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0,429,1994.0,0.625,80,0.7390000000000001
710978058,Existing Customer,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507.0,1697,5810.0,1.098,71,1.029
713405133,Existing Customer,M,2,College,Married,$120K +,Blue,43,5,2,3,5232.0,1923,3309.0,0.629,93,0.6609999999999999
710723958,Existing Customer,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,491,947.3,0.494,86,0.593
823840458,Existing Customer,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.6609999999999999,82,0.5770000000000001
791754258,Existing Customer,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557.0,2351,206.0,0.807,73,1.147
789472833,Existing Customer,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283.0,1690,593.0,0.8740000000000001,64,0.488
711099408,Existing Customer,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,76,1.0
745853283,Existing Customer,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0,7234.0,0.899,75,1.083
717790233,Existing Customer,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743,695.3,0.561,80,0.778
818791833,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730.0,1303,1427.0,1.308,76,0.9
714981483,Existing Customer,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808.0,1720,1088.0,0.836,81,0.723
719373558,Existing Customer,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275.0,0,6275.0,0.79,75,0.7859999999999999
823609383,Existing Customer,F,4,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3,0,1438.3,0.68,83,1.128
714408933,Attrited Customer,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0,0,10834.0,0.522,51,0.594
713661933,Existing Customer,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522.0,0,1522.0,0.7829999999999999,70,0.489
716218908,Existing Customer,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845.0,919,1926.0,0.652,43,1.263
818710233,Existing Customer,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0,1271,1058.0,0.7290000000000001,70,0.667
719463708,Existing Customer,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099.0,1164,935.0,0.7170000000000001,80,0.667
817958733,Existing Customer,F,2,Uneducated,Married,Unknown,Blue,37,6,1,1,5099.0,958,4141.0,0.607,73,0.521
708397008,Existing Customer,F,4,Graduate,Married,Unknown,Blue,43,3,2,3,3805.0,821,2984.0,0.807,67,0.8109999999999999
720547533,Existing Customer,F,2,High School,Married,Unknown,Blue,32,3,2,1,11438.0,0,11438.0,0.815,90,0.915
708780783,Existing Customer,F,3,Graduate,Single,$40K - $60K,Blue,33,4,3,3,2434.0,1169,1265.0,0.6890000000000001,76,0.81
758178558,Existing Customer,F,3,Graduate,Single,Unknown,Blue,37,3,2,1,4703.0,1555,3148.0,0.932,89,0.648
716237508,Existing Customer,F,5,High School,Married,Unknown,Blue,36,4,3,2,5254.0,2507,2747.0,0.7509999999999999,64,0.6409999999999999
714735033,Existing Customer,F,5,Doctorate,Married,Less than $40K,Blue,34,4,2,2,1438.3,491,947.3,0.708,84,0.787
709726158,Existing Customer,F,4,Graduate,Single,Less than $40K,Blue,26,5,3,0,2206.0,1110,1096.0,0.746,92,0.614
770909433,Existing Customer,F,2,College,Married,$40K - $60K,Blue,37,6,2,1,3600.0,1904,1696.0,0.72,75,0.531
822121608,Existing Customer,M,2,High School,Unknown,$60K - $80K,Blue,42,3,3,2,7116.0,693,6423.0,0.759,81,0.841
717278808,Existing Customer,F,3,College,Married,Less than $40K,Blue,28,4,2,1,1788.0,0,1788.0,1.001,56,0.931
712640583,Existing Customer,F,0,Doctorate,Married,Unknown,Blue,51,4,1,3,7508.0,2148,5360.0,0.89,70,0.7070000000000001
716099958,Attrited Customer,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333.0,1867,1466.0,0.947,50,0.282
788772708,Existing Customer,F,2,Graduate,Married,Unknown,Blue,31,5,1,3,13745.0,0,13745.0,0.53,61,0.605
712795833,Attrited Customer,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021.0,2517,2504.0,0.5870000000000001,40,0.481
718892283,Existing Customer,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396.0,0,4396.0,0.5920000000000001,78,1.053
720294258,Existing Customer,F,4,Graduate,Single,Less than $40K,Blue,30,4,2,2,2558.0,0,2558.0,0.728,82,0.64
721181883,Existing Customer,F,0,College,Single,Unknown,Blue,18,4,2,3,9641.0,0,9641.0,0.907,75,0.667
712098033,Existing Customer,F,1,Uneducated,Married,Unknown,Blue,36,3,3,1,12621.0,912,11709.0,0.64,78,0.56
712593933,Attrited Customer,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313.0,0,2313.0,0.6729999999999999,42,0.312
711343233,Existing Customer,F,3,Uneducated,Married,Less than $40K,Blue,36,3,1,3,1438.3,1183,255.3,0.841,65,0.667
712394283,Existing Customer,F,4,Graduate,Divorced,Less than $40K,Blue,30,4,3,2,1791.0,1314,477.0,0.725,79,0.7559999999999999
790021233,Existing Customer,F,3,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2300.0,1598,702.0,0.813,84,0.7140000000000001
711890808,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,36,4,2,2,2526.0,2048,478.0,0.716,72,0.8
714164808,Attrited Customer,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918.0,0,2918.0,0.5589999999999999,54,0.4589999999999999
825850383,Existing Customer,F,2,Graduate,Single,Unknown,Blue,49,4,2,3,6074.0,0,6074.0,0.6970000000000001,77,0.674
789533133,Existing Customer,M,3,High School,Married,$60K - $80K,Blue,37,5,1,2,4995.0,1766,3229.0,0.76,82,0.8640000000000001
779523258,Existing Customer,M,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323.0,1062,2261.0,0.7290000000000001,78,0.773
719617758,Existing Customer,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464.0,1794,670.0,0.682,76,0.9
779858058,Existing Customer,F,2,Graduate,Unknown,Less than $40K,Blue,18,4,1,3,2730.0,0,2730.0,0.648,72,0.7140000000000001
710423358,Existing Customer,F,1,College,Unknown,Unknown,Blue,29,4,3,3,1438.3,966,472.3,0.871,81,0.7609999999999999
710500983,Attrited Customer,M,2,College,Single,$80K - $120K,Blue,34,2,4,3,4617.0,1035,3582.0,0.36,35,0.591
711851583,Existing Customer,M,2,Graduate,Married,$120K +,Blue,42,6,2,1,8220.0,1015,7205.0,1.063,77,0.878
779405133,Existing Customer,F,3,College,Single,Less than $40K,Blue,29,4,3,1,5716.0,623,5093.0,0.6729999999999999,79,0.8809999999999999
719410083,Existing Customer,F,2,Unknown,Single,Less than $40K,Blue,36,4,3,0,1635.0,1220,415.0,0.565,56,0.931
796196733,Existing Customer,F,2,Unknown,Single,$40K - $60K,Blue,46,4,2,3,4259.0,0,4259.0,0.59,80,0.7020000000000001
711904008,Attrited Customer,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,5869.0,0,5869.0,0.642,41,0.519
717666783,Attrited Customer,F,3,College,Single,Less than $40K,Blue,46,1,3,3,2272.0,1350,922.0,0.762,49,0.96
719911458,Existing Customer,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598.0,1848,750.0,0.547,78,0.8140000000000001
787506558,Existing Customer,M,3,Graduate,Single,$60K - $80K,Blue,38,4,1,1,10762.0,703,10059.0,0.5479999999999999,71,0.5429999999999999
719046558,Existing Customer,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0,1751,231.0,0.843,62,0.6759999999999999
708291633,Existing Customer,F,2,Doctorate,Unknown,Unknown,Blue,21,3,3,3,4651.0,2499,2152.0,0.7659999999999999,79,0.795
720731808,Attrited Customer,F,3,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437.0,0,2437.0,0.912,53,0.6559999999999999
745124658,Existing Customer,F,3,High School,Single,Less than $40K,Blue,35,5,2,1,2563.0,1579,984.0,0.924,70,0.7070000000000001
789907533,Attrited Customer,M,3,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576.0,193,4383.0,0.85,54,0.742
716466483,Existing Customer,F,3,Uneducated,Single,$40K - $60K,Blue,34,3,3,3,2245.0,1342,903.0,0.687,87,0.706
715919283,Attrited Customer,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776.0,0,1776.0,0.518,31,0.292
756736008,Existing Customer,F,2,Post-Graduate,Married,Less than $40K,Blue,38,3,2,3,2911.0,1471,1440.0,0.871,62,0.7709999999999999
772857558,Existing Customer,M,4,Graduate,Married,$60K - $80K,Blue,30,4,2,3,2257.0,896,1361.0,0.68,94,0.516
709246683,Existing Customer,M,1,Unknown,Single,Unknown,Blue,36,5,1,1,18457.0,2248,16209.0,0.578,69,0.643
714559458,Attrited Customer,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681.0,0,1681.0,0.4639999999999999,48,0.5
778405458,Existing Customer,F,2,High School,Single,Unknown,Blue,32,6,1,3,1461.0,0,1461.0,0.6759999999999999,80,0.778
772150983,Attrited Customer,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363.0,978,1385.0,0.662,40,0.5379999999999999
715128408,Existing Customer,F,2,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,863,575.3,0.605,67,0.914
717856983,Existing Customer,F,5,Uneducated,Married,Unknown,Blue,29,3,2,3,1840.0,1267,573.0,0.605,76,0.49
778231983,Existing Customer,F,4,Unknown,Single,$40K - $60K,Blue,39,6,2,3,7382.0,1326,6056.0,0.8059999999999999,65,0.667
823908858,Existing Customer,M,4,Unknown,Married,$80K - $120K,Blue,47,4,3,2,3861.0,622,3239.0,0.794,81,0.976
798011733,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,47,4,1,2,1562.0,751,811.0,0.925,81,0.976
717945108,Existing Customer,F,3,Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3088.0,1477,1611.0,0.748,77,0.833
712560558,Existing Customer,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438.3,0,1438.3,0.612,87,0.8909999999999999
711391308,Existing Customer,F,4,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168.0,1704,464.0,0.725,92,0.769
717688233,Existing Customer,F,4,High School,Married,$40K - $60K,Blue,28,6,1,0,2432.0,851,1581.0,0.873,69,0.917
721093608,Existing Customer,M,2,High School,Single,$40K - $60K,Blue,31,5,1,1,2197.0,0,2197.0,0.921,64,0.6409999999999999
712669983,Existing Customer,M,3,Graduate,Single,$80K - $120K,Blue,30,5,3,3,10009.0,1604,8405.0,0.449,75,0.7859999999999999
790017858,Existing Customer,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,1,2,3979.0,1319,2660.0,0.85,67,0.634
712012758,Existing Customer,F,2,Uneducated,Married,Less than $40K,Blue,41,5,1,3,2189.0,1860,329.0,0.8340000000000001,81,0.653
720249183,Existing Customer,F,2,Graduate,Single,Unknown,Blue,31,5,2,3,8243.0,927,7316.0,0.568,90,0.765
821813058,Existing Customer,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946.0,1172,10774.0,0.614,77,0.878
778152108,Existing Customer,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,83,0.976
720563958,Existing Customer,F,3,Post-Graduate,Married,Unknown,Blue,38,6,1,3,4025.0,0,4025.0,0.887,92,0.6729999999999999
719633508,Existing Customer,F,1,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663.0,0,1663.0,0.7070000000000001,86,0.654
716689383,Existing Customer,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0,929,2720.0,0.633,77,0.75
711420258,Existing Customer,F,4,Unknown,Single,Less than $40K,Blue,36,5,3,2,1438.3,0,1438.3,0.705,71,0.6509999999999999
713177808,Existing Customer,F,3,College,Single,Less than $40K,Blue,51,5,1,0,2894.0,0,2894.0,0.8859999999999999,87,0.706
708897408,Existing Customer,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621.0,787,834.0,0.551,73,0.738
710855508,Existing Customer,F,3,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740.0,1786,954.0,0.597,70,1.3330000000000002
710115108,Existing Customer,F,2,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562.0,1556,4006.0,0.7509999999999999,76,0.767
713920158,Attrited Customer,F,3,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733.0,0,13733.0,0.325,30,0.875
715303608,Existing Customer,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374.0,1332,1042.0,0.6859999999999999,81,0.884
710897133,Existing Customer,F,3,Unknown,Unknown,Less than $40K,Blue,36,5,2,2,2267.0,1357,910.0,0.6970000000000001,85,0.735
772813458,Existing Customer,F,3,Graduate,Married,Unknown,Blue,39,3,1,2,6130.0,1741,4389.0,0.578,63,0.6579999999999999
712998033,Attrited Customer,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361.0,0,7361.0,0.59,44,0.5710000000000001
712843983,Attrited Customer,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569.0,257,1312.0,0.408,45,0.667
717947508,Existing Customer,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626.0,1013,613.0,0.826,83,0.7290000000000001
719279208,Existing Customer,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,2,2158.0,1299,859.0,0.733,73,0.973
711365133,Existing Customer,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470,813.0,0.935,76,0.6890000000000001
720328008,Existing Customer,F,1,High School,Unknown,$40K - $60K,Blue,42,3,1,1,2542.0,1884,658.0,0.715,88,1.095
718183833,Existing Customer,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,68,0.619
717985158,Existing Customer,M,2,Graduate,Unknown,$40K - $60K,Blue,37,3,3,1,2335.0,1373,962.0,0.8759999999999999,81,0.653
771928608,Existing Customer,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832,201.0,0.938,74,0.947
713355708,Existing Customer,F,3,High School,Married,Unknown,Blue,31,4,6,3,4739.0,1878,2861.0,0.7190000000000001,84,0.826
816761433,Existing Customer,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0,764,5057.0,0.688,96,0.684
714245358,Existing Customer,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0,1566,616.0,0.574,77,0.711
716313858,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319.0,913,2406.0,0.612,84,1.0490000000000002
714868608,Existing Customer,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021.0,1530,1491.0,0.731,76,0.767
717273333,Existing Customer,M,5,College,Married,$80K - $120K,Blue,37,3,2,2,29219.0,0,29219.0,0.77,84,0.68
711631158,Existing Customer,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3,869,569.3,0.821,77,0.878
790204983,Existing Customer,F,2,Graduate,Married,Unknown,Blue,40,4,5,3,3131.0,0,3131.0,0.8109999999999999,93,0.632
822051858,Existing Customer,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486.0,0,1486.0,0.7340000000000001,82,0.907
715144383,Existing Customer,F,3,High School,Single,Unknown,Blue,36,3,3,2,6384.0,2034,4350.0,0.493,83,0.8859999999999999
717971208,Existing Customer,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0,2077.0,0.59,69,0.917
718829358,Existing Customer,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0,958,998.0,0.789,76,0.8540000000000001
779380908,Attrited Customer,M,1,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462.0,946,23516.0,0.475,37,0.542
714144258,Existing Customer,F,3,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725.0,2517,208.0,0.482,66,0.6920000000000001
797666358,Existing Customer,F,4,Uneducated,Unknown,$40K - $60K,Blue,40,6,3,1,1474.0,843,631.0,0.7509999999999999,65,1.097
709965858,Existing Customer,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880.0,1792,8088.0,0.804,80,0.951
779980758,Existing Customer,M,2,High School,Divorced,$60K - $80K,Blue,46,6,2,0,2467.0,1176,1291.0,0.8109999999999999,73,0.921
811775883,Existing Customer,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0,2336,3061.0,0.67,96,0.846
799720158,Existing Customer,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0,1133,2237.0,0.722,86,0.6859999999999999
713011683,Attrited Customer,F,3,College,Married,Unknown,Blue,24,4,2,4,11239.0,0,11239.0,0.32,43,0.162
713503983,Existing Customer,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231,1009.0,0.637,71,0.69
712137033,Existing Customer,F,2,College,Married,Unknown,Blue,45,5,1,2,2737.0,1719,1018.0,0.657,63,0.615
715910883,Existing Customer,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170.0,1384,2786.0,0.77,94,0.649
718142958,Existing Customer,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839.0,960,20879.0,0.5660000000000001,94,0.516
719359458,Existing Customer,F,2,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1991.0,0,1991.0,0.954,66,0.61
714869958,Existing Customer,M,2,Uneducated,Single,$120K +,Blue,36,6,2,3,29795.0,2364,27431.0,0.759,71,0.919
